               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.043867,            0.028121,            0.016745,             0.69989,             0.57531,             0.62648,              0.3625,            0.044885,            0.017303,            0.015949,           0.0064816,           0.0064816,           0.0064816
                  88,            0.043405,            0.027859,            0.016552,             0.70963,             0.57004,             0.62666,             0.36347,            0.044817,            0.017279,            0.015969,           0.0064125,           0.0064125,           0.0064125
                  89,            0.043514,            0.027874,            0.016256,             0.67668,             0.59296,             0.62838,             0.36426,            0.044773,             0.01728,            0.016078,           0.0063432,           0.0063432,           0.0063432
                  90,            0.043232,            0.028084,             0.01652,             0.69657,             0.58452,             0.62879,             0.36589,            0.044732,            0.017283,             0.01607,           0.0062737,           0.0062737,           0.0062737
                  91,            0.043322,            0.027567,            0.016234,             0.70719,             0.57979,             0.62988,              0.3668,            0.044693,            0.017275,            0.016052,            0.006204,            0.006204,            0.006204
                  92,            0.043214,            0.027579,            0.016166,             0.70034,             0.58763,             0.63334,             0.36942,            0.044635,            0.017258,             0.01601,           0.0061341,           0.0061341,           0.0061341
                  93,             0.04306,            0.027688,            0.015834,             0.72386,             0.56886,               0.633,             0.36956,            0.044587,            0.017257,            0.016041,            0.006064,            0.006064,            0.006064
                  94,            0.042972,            0.027557,            0.015661,               0.706,             0.58128,             0.63424,             0.36996,            0.044539,             0.01726,            0.016031,           0.0059938,           0.0059938,           0.0059938
                  95,            0.042814,            0.027686,            0.015853,             0.71862,             0.57704,             0.63507,             0.37038,            0.044493,            0.017259,            0.015972,           0.0059235,           0.0059235,           0.0059235
                  96,            0.042633,            0.027316,            0.015658,             0.72261,             0.57393,             0.63407,             0.37033,            0.044475,            0.017258,             0.01595,           0.0058531,           0.0058531,           0.0058531
                  97,            0.042746,            0.027629,            0.015408,             0.70897,             0.58093,             0.63399,             0.37062,            0.044437,            0.017245,            0.015974,           0.0057826,           0.0057826,           0.0057826
                  98,            0.042362,            0.027364,            0.015091,             0.71859,              0.5764,             0.63471,             0.37212,              0.0444,            0.017224,            0.015988,            0.005712,            0.005712,            0.005712
                  99,            0.042225,            0.027205,            0.015285,             0.69023,             0.59433,              0.6339,              0.3716,            0.044379,            0.017232,            0.015963,           0.0056413,           0.0056413,           0.0056413
