               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,             0.04391,            0.029785,            0.019943,             0.69132,             0.56147,             0.61431,             0.34487,            0.045329,            0.017885,            0.016631,           0.0019443,           0.0019443,           0.0019443
                 160,            0.043533,            0.029613,            0.019567,             0.69191,             0.56164,             0.61413,               0.345,            0.045322,            0.017885,            0.016626,           0.0019014,           0.0019014,           0.0019014
                 161,            0.043652,            0.029814,            0.019711,             0.73065,             0.53965,             0.61436,             0.34505,            0.045315,            0.017886,            0.016619,           0.0018594,           0.0018594,           0.0018594
                 162,            0.043747,            0.029826,            0.019325,             0.69354,             0.56076,             0.61462,             0.34534,            0.045308,            0.017884,            0.016609,           0.0018183,           0.0018183,           0.0018183
                 163,            0.043606,            0.029943,            0.019031,             0.69408,             0.56118,             0.61476,             0.34553,            0.045301,            0.017884,            0.016602,           0.0017781,           0.0017781,           0.0017781
                 164,            0.043522,            0.029843,            0.019279,             0.69192,              0.5631,             0.61486,             0.34568,            0.045295,            0.017883,            0.016597,           0.0017389,           0.0017389,           0.0017389
                 165,             0.04368,            0.029973,            0.019119,             0.68928,             0.56529,             0.61493,             0.34556,            0.045288,            0.017882,             0.01659,           0.0017005,           0.0017005,           0.0017005
                 166,            0.043389,            0.029964,            0.018952,             0.69502,             0.56248,              0.6151,             0.34568,            0.045281,            0.017881,            0.016583,           0.0016631,           0.0016631,           0.0016631
                 167,            0.043309,            0.029599,            0.019189,             0.69726,             0.56182,             0.61546,             0.34591,            0.045275,             0.01788,            0.016578,           0.0016267,           0.0016267,           0.0016267
                 168,            0.043412,            0.029696,            0.018949,             0.69743,             0.56255,             0.61563,             0.34621,             0.04527,            0.017879,            0.016573,           0.0015912,           0.0015912,           0.0015912
                 169,            0.043258,            0.029541,            0.018883,             0.69773,             0.56252,             0.61566,             0.34603,            0.045263,            0.017879,            0.016568,           0.0015566,           0.0015566,           0.0015566
                 170,            0.043379,            0.029516,            0.018603,             0.69789,             0.56231,             0.61558,             0.34599,            0.045258,            0.017878,            0.016564,           0.0015231,           0.0015231,           0.0015231
                 171,            0.043152,            0.029558,            0.018929,             0.69873,             0.56267,             0.61614,             0.34615,            0.045251,            0.017879,            0.016554,           0.0014905,           0.0014905,           0.0014905
                 172,            0.042939,             0.02965,            0.018752,             0.69961,             0.56245,             0.61612,             0.34629,            0.045245,            0.017877,            0.016546,           0.0014589,           0.0014589,           0.0014589
                 173,            0.042957,            0.029695,            0.018799,             0.69851,             0.56315,             0.61656,              0.3466,             0.04524,            0.017877,             0.01654,           0.0014283,           0.0014283,           0.0014283
                 174,            0.043068,             0.02961,            0.018602,             0.68979,             0.56825,             0.61683,              0.3468,            0.045234,            0.017876,            0.016533,           0.0013987,           0.0013987,           0.0013987
                 175,            0.043069,            0.029341,            0.018768,             0.69033,             0.56741,             0.61648,             0.34704,             0.04523,            0.017877,            0.016531,           0.0013701,           0.0013701,           0.0013701
                 176,            0.042888,            0.029376,            0.018668,             0.68965,             0.56764,             0.61682,             0.34687,            0.045226,            0.017878,            0.016529,           0.0013425,           0.0013425,           0.0013425
                 177,            0.042797,            0.029311,            0.018229,             0.68841,              0.5684,             0.61681,             0.34703,            0.045221,            0.017876,            0.016525,            0.001316,            0.001316,            0.001316
                 178,            0.043243,            0.029451,            0.018417,             0.68989,              0.5684,             0.61701,             0.34711,            0.045215,            0.017877,            0.016518,           0.0012905,           0.0012905,           0.0012905
                 179,            0.043018,            0.029743,            0.018487,             0.68984,             0.56841,             0.61722,             0.34743,             0.04521,            0.017876,            0.016512,            0.001266,            0.001266,            0.001266
                 180,            0.042881,             0.02965,            0.018258,             0.68656,             0.57024,             0.61727,             0.34767,            0.045206,            0.017875,            0.016506,           0.0012426,           0.0012426,           0.0012426
                 181,            0.042835,            0.029189,            0.018136,             0.68801,             0.56972,             0.61743,             0.34776,            0.045202,            0.017875,            0.016503,           0.0012202,           0.0012202,           0.0012202
                 182,            0.042993,            0.029423,            0.017998,             0.68719,              0.5697,             0.61727,             0.34768,            0.045198,            0.017875,            0.016501,           0.0011989,           0.0011989,           0.0011989
                 183,            0.042746,            0.029458,            0.017978,             0.68663,             0.56981,             0.61707,             0.34762,            0.045194,            0.017875,            0.016496,           0.0011787,           0.0011787,           0.0011787
                 184,            0.042858,             0.02951,            0.018127,             0.68669,             0.57015,             0.61734,             0.34766,            0.045189,            0.017875,            0.016489,           0.0011595,           0.0011595,           0.0011595
                 185,            0.042523,            0.029457,            0.018037,              0.7073,             0.55807,             0.61717,              0.3477,            0.045186,            0.017874,            0.016483,           0.0011414,           0.0011414,           0.0011414
                 186,            0.042405,            0.029218,            0.018116,             0.70673,             0.55741,             0.61703,             0.34774,            0.045183,            0.017874,             0.01648,           0.0011243,           0.0011243,           0.0011243
                 187,            0.042853,            0.029683,            0.018027,             0.70901,             0.55652,             0.61729,             0.34779,            0.045177,            0.017874,            0.016477,           0.0011084,           0.0011084,           0.0011084
                 188,            0.042634,            0.029205,            0.017899,             0.71895,             0.55102,             0.61723,             0.34784,            0.045173,            0.017874,            0.016477,           0.0010935,           0.0010935,           0.0010935
                 189,            0.042674,            0.029422,            0.017891,             0.70139,             0.56098,             0.61733,             0.34811,            0.045169,            0.017874,            0.016474,           0.0010797,           0.0010797,           0.0010797
                 190,            0.042376,            0.028937,            0.017983,             0.69866,             0.56176,             0.61704,             0.34806,            0.045165,            0.017874,            0.016469,            0.001067,            0.001067,            0.001067
                 191,            0.042638,            0.029219,            0.017796,             0.69749,              0.5634,             0.61754,              0.3481,             0.04516,            0.017875,            0.016465,           0.0010554,           0.0010554,           0.0010554
                 192,            0.042473,            0.029123,            0.017663,             0.70703,             0.55755,             0.61713,             0.34801,            0.045155,            0.017874,            0.016464,           0.0010449,           0.0010449,           0.0010449
                 193,            0.042381,             0.02917,            0.017795,             0.70688,             0.55796,             0.61725,             0.34827,            0.045152,            0.017875,            0.016465,           0.0010355,           0.0010355,           0.0010355
                 194,            0.042411,            0.029409,            0.017777,              0.6956,             0.56558,             0.61747,             0.34821,            0.045148,            0.017875,            0.016463,           0.0010272,           0.0010272,           0.0010272
                 195,            0.042452,            0.029213,            0.017438,             0.69621,             0.56565,             0.61757,             0.34837,            0.045143,            0.017876,             0.01646,             0.00102,             0.00102,             0.00102
                 196,            0.042605,            0.029426,             0.01763,             0.67405,             0.58059,              0.6177,             0.34824,            0.045138,            0.017875,            0.016453,           0.0010139,           0.0010139,           0.0010139
                 197,            0.042309,            0.029059,            0.017804,             0.69746,             0.56547,             0.61785,             0.34856,            0.045134,            0.017875,             0.01645,           0.0010089,           0.0010089,           0.0010089
                 198,            0.042704,            0.029367,            0.017659,             0.71057,             0.55766,             0.61782,             0.34853,            0.045128,            0.017875,            0.016446,            0.001005,            0.001005,            0.001005
                 199,            0.042459,            0.029448,            0.017521,             0.69973,             0.56434,             0.61822,             0.34858,            0.045122,            0.017874,            0.016441,           0.0010022,           0.0010022,           0.0010022
