               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.057303,            0.045964,            0.025049,             0.61348,             0.49004,             0.52846,             0.25638,            0.055714,            0.026284,            0.018318,           0.0073518,           0.0073518,           0.0073518
                  75,            0.056936,             0.04568,            0.025088,             0.59803,              0.5001,              0.5308,             0.25696,            0.055624,            0.026228,            0.018144,           0.0072872,           0.0072872,           0.0072872
                  76,            0.057234,            0.045575,            0.024797,             0.62792,             0.47895,             0.53232,             0.25712,            0.055578,            0.026207,            0.018184,           0.0072221,           0.0072221,           0.0072221
                  77,            0.056919,            0.045279,            0.024695,             0.57714,             0.52066,             0.53455,             0.25861,            0.055501,            0.026183,            0.018144,           0.0071566,           0.0071566,           0.0071566
                  78,            0.057023,            0.045797,            0.024137,             0.59209,             0.50638,             0.53115,             0.25839,            0.055474,            0.026168,            0.018169,           0.0070906,           0.0070906,           0.0070906
                  79,            0.056541,            0.045991,            0.024452,             0.62988,             0.48681,             0.53353,              0.2605,            0.055357,            0.026157,             0.01815,           0.0070243,           0.0070243,           0.0070243
                  80,            0.056622,            0.045561,            0.023731,             0.59794,             0.50926,             0.53343,             0.26149,            0.055272,            0.026113,            0.018061,           0.0069576,           0.0069576,           0.0069576
                  81,            0.056517,            0.045231,            0.024284,             0.60628,             0.50375,             0.53449,             0.26231,             0.05523,            0.026091,            0.017962,           0.0068906,           0.0068906,           0.0068906
                  82,             0.05673,            0.045108,            0.023791,             0.59239,             0.51787,               0.537,             0.26357,            0.055135,            0.026038,            0.017986,           0.0068232,           0.0068232,           0.0068232
                  83,            0.056692,            0.045362,            0.023974,             0.59599,             0.51214,             0.53736,             0.26278,            0.055115,            0.026048,            0.017971,           0.0067555,           0.0067555,           0.0067555
                  84,            0.056133,            0.044863,            0.023733,             0.64131,             0.49037,             0.54093,             0.26637,            0.055035,            0.026024,            0.017796,           0.0066874,           0.0066874,           0.0066874
                  85,            0.056441,            0.044753,            0.023516,              0.6555,             0.48642,             0.54309,             0.26935,            0.054945,            0.025988,            0.017748,           0.0066191,           0.0066191,           0.0066191
                  86,            0.056093,            0.045347,            0.023459,             0.62407,             0.50117,             0.54243,             0.27044,            0.054848,            0.025987,            0.017771,           0.0065505,           0.0065505,           0.0065505
                  87,            0.056151,            0.044803,            0.023054,             0.61496,             0.51235,             0.54342,             0.27101,            0.054797,            0.025966,            0.017756,           0.0064816,           0.0064816,           0.0064816
                  88,            0.056168,            0.045127,            0.023441,             0.61629,             0.51399,             0.54706,             0.27241,             0.05472,            0.025934,            0.017708,           0.0064125,           0.0064125,           0.0064125
                  89,            0.056089,            0.045422,            0.023063,             0.62462,              0.5131,             0.54807,             0.27363,            0.054701,            0.025916,            0.017684,           0.0063432,           0.0063432,           0.0063432
                  90,            0.055659,            0.044622,            0.022778,             0.63267,             0.50659,              0.5494,             0.27338,            0.054646,            0.025894,            0.017626,           0.0062737,           0.0062737,           0.0062737
                  91,            0.055847,            0.045299,            0.023228,             0.59946,             0.53224,             0.55273,             0.27522,            0.054588,            0.025875,            0.017538,            0.006204,            0.006204,            0.006204
                  92,             0.05574,            0.044892,            0.022746,             0.63408,             0.51374,             0.55434,             0.27749,            0.054539,            0.025863,            0.017471,           0.0061341,           0.0061341,           0.0061341
                  93,            0.055767,            0.045406,            0.022501,             0.62416,             0.52256,             0.55678,             0.27924,            0.054477,            0.025837,            0.017432,            0.006064,            0.006064,            0.006064
                  94,            0.055487,            0.045002,            0.022597,             0.64772,             0.50986,             0.55823,             0.28075,            0.054418,            0.025819,            0.017393,           0.0059938,           0.0059938,           0.0059938
                  95,             0.05561,            0.044945,            0.022416,             0.61708,             0.53069,             0.55998,             0.28232,            0.054378,            0.025815,            0.017323,           0.0059235,           0.0059235,           0.0059235
                  96,            0.055395,            0.044382,            0.022597,             0.61916,              0.5352,             0.56221,             0.28216,            0.054335,            0.025822,            0.017284,           0.0058531,           0.0058531,           0.0058531
                  97,            0.055439,            0.045101,            0.022153,             0.61932,             0.53557,             0.56454,             0.28349,             0.05429,            0.025802,            0.017295,           0.0057826,           0.0057826,           0.0057826
                  98,            0.054942,            0.044868,            0.022269,             0.65455,             0.51411,             0.56427,             0.28364,             0.05424,             0.02579,             0.01724,            0.005712,            0.005712,            0.005712
                  99,            0.055402,            0.045036,            0.021742,             0.62006,              0.5354,             0.56406,             0.28501,            0.054177,            0.025777,            0.017188,           0.0056413,           0.0056413,           0.0056413
                 100,            0.055015,            0.044667,             0.02185,             0.61088,             0.54039,              0.5647,             0.28583,             0.05413,            0.025774,            0.017179,           0.0055707,           0.0055707,           0.0055707
                 101,            0.055198,            0.044563,            0.021873,             0.62994,             0.52666,             0.56534,             0.28561,            0.054097,            0.025768,            0.017171,              0.0055,              0.0055,              0.0055
                 102,             0.05501,             0.04415,            0.021908,              0.6316,             0.52964,             0.56704,             0.28616,            0.054056,            0.025748,            0.017147,           0.0054293,           0.0054293,           0.0054293
                 103,            0.054937,            0.044676,            0.021256,             0.62577,             0.53562,             0.56779,             0.28673,            0.054025,            0.025741,            0.017126,           0.0053587,           0.0053587,           0.0053587
                 104,            0.054661,            0.044289,            0.021464,             0.64292,             0.52464,             0.56752,             0.28726,            0.054002,            0.025745,            0.017108,            0.005288,            0.005288,            0.005288
                 105,            0.054471,            0.044577,             0.02118,             0.63941,             0.52778,             0.56846,             0.28797,             0.05397,            0.025748,            0.017107,           0.0052174,           0.0052174,           0.0052174
                 106,            0.055057,            0.044769,            0.021305,             0.65879,             0.51911,             0.57034,             0.28861,            0.053928,            0.025755,            0.017105,           0.0051469,           0.0051469,           0.0051469
                 107,             0.05472,            0.044867,            0.021382,             0.63843,             0.53003,             0.56988,             0.28888,            0.053897,            0.025752,            0.017077,           0.0050765,           0.0050765,           0.0050765
                 108,            0.054697,            0.044545,            0.021126,             0.64754,             0.52704,             0.57067,             0.28934,            0.053858,            0.025738,            0.017023,           0.0050062,           0.0050062,           0.0050062
                 109,            0.054238,            0.044557,            0.020791,             0.64325,             0.53109,             0.57217,             0.28991,             0.05383,            0.025732,               0.017,            0.004936,            0.004936,            0.004936
                 110,            0.054481,            0.044242,            0.020881,              0.6308,             0.53998,             0.57338,             0.29063,            0.053805,            0.025727,            0.016977,           0.0048659,           0.0048659,           0.0048659
                 111,            0.054182,            0.044058,            0.020728,             0.67896,             0.51206,             0.57429,              0.2908,            0.053776,            0.025717,            0.016958,            0.004796,            0.004796,            0.004796
                 112,            0.054095,             0.04429,            0.020396,             0.67608,              0.5128,             0.57485,              0.2917,            0.053746,            0.025712,            0.016929,           0.0047263,           0.0047263,           0.0047263
                 113,            0.054384,            0.044386,            0.020544,              0.6304,             0.54126,              0.5753,             0.29292,            0.053711,            0.025703,            0.016905,           0.0046568,           0.0046568,           0.0046568
                 114,            0.054205,            0.043813,             0.02067,             0.63814,             0.53578,             0.57586,             0.29313,            0.053681,            0.025688,            0.016902,           0.0045875,           0.0045875,           0.0045875
                 115,            0.053987,            0.043685,            0.020447,              0.6486,             0.52979,             0.57564,             0.29366,            0.053654,             0.02568,            0.016897,           0.0045184,           0.0045184,           0.0045184
                 116,            0.053692,            0.043726,            0.020258,             0.64891,             0.53167,             0.57619,             0.29405,            0.053626,            0.025677,            0.016875,           0.0044495,           0.0044495,           0.0044495
                 117,            0.053911,            0.044088,            0.019794,             0.64283,             0.53586,              0.5769,             0.29442,            0.053599,            0.025665,            0.016869,           0.0043809,           0.0043809,           0.0043809
                 118,            0.053841,            0.043941,            0.019865,             0.64647,             0.53369,             0.57705,             0.29473,            0.053574,            0.025655,             0.01687,           0.0043126,           0.0043126,           0.0043126
                 119,            0.053493,            0.043759,            0.019934,              0.6528,             0.53114,             0.57762,             0.29512,            0.053553,            0.025652,            0.016883,           0.0042445,           0.0042445,           0.0042445
                 120,            0.053681,            0.043323,            0.019778,             0.65105,             0.53171,             0.57745,             0.29527,            0.053527,            0.025646,            0.016887,           0.0041768,           0.0041768,           0.0041768
                 121,            0.053415,            0.043321,            0.019685,             0.65427,             0.53148,             0.57789,             0.29609,              0.0535,            0.025637,            0.016887,           0.0041094,           0.0041094,           0.0041094
                 122,            0.053484,            0.043612,            0.019572,             0.65335,              0.5337,             0.57789,               0.297,            0.053474,            0.025633,            0.016885,           0.0040424,           0.0040424,           0.0040424
                 123,            0.053329,            0.043433,            0.019337,              0.6445,             0.53994,             0.57888,             0.29738,            0.053452,            0.025624,            0.016881,           0.0039757,           0.0039757,           0.0039757
