               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.041777,            0.030787,             0.01411,             0.56087,              0.4909,             0.49435,             0.15439,            0.047923,            0.020863,            0.013903,              0.0055,              0.0055,              0.0055
                 102,            0.041642,            0.030887,            0.013913,             0.56268,             0.49114,             0.49447,             0.15448,            0.047863,            0.020873,            0.013842,           0.0054293,           0.0054293,           0.0054293
                 103,            0.041541,             0.03052,            0.013698,             0.56804,             0.48363,             0.49317,             0.15407,            0.047873,            0.020898,             0.01386,           0.0053587,           0.0053587,           0.0053587
                 104,            0.041493,            0.030311,            0.013693,             0.55485,             0.49395,             0.49441,             0.15421,            0.047859,             0.02092,            0.013838,            0.005288,            0.005288,            0.005288
                 105,            0.041112,            0.030499,            0.013575,              0.5615,             0.49007,             0.49557,             0.15576,            0.047849,            0.020932,            0.013802,           0.0052174,           0.0052174,           0.0052174
                 106,            0.041108,            0.030368,            0.013601,              0.5627,             0.48918,             0.49652,             0.15678,            0.047837,             0.02095,            0.013816,           0.0051469,           0.0051469,           0.0051469
                 107,            0.040876,            0.030317,            0.013407,             0.55084,             0.49712,             0.49621,             0.15674,            0.047815,            0.020952,              0.0138,           0.0050765,           0.0050765,           0.0050765
                 108,            0.040931,            0.030178,            0.013378,             0.56601,             0.48951,             0.49678,             0.15626,            0.047802,            0.020958,            0.013832,           0.0050062,           0.0050062,           0.0050062
                 109,            0.040732,            0.030329,             0.01321,             0.56335,             0.49191,             0.49844,             0.15724,            0.047787,            0.020979,            0.013824,            0.004936,            0.004936,            0.004936
                 110,            0.040652,            0.030055,            0.012869,             0.56283,             0.49316,             0.49769,             0.15706,            0.047779,               0.021,            0.013824,           0.0048659,           0.0048659,           0.0048659
                 111,            0.040493,            0.029947,            0.012958,             0.55609,             0.49495,             0.49627,             0.15671,             0.04778,            0.021029,            0.013839,            0.004796,            0.004796,            0.004796
                 112,             0.04032,            0.029617,            0.013018,             0.56415,             0.48869,             0.49698,             0.15628,            0.047757,            0.021045,            0.013827,           0.0047263,           0.0047263,           0.0047263
                 113,            0.040327,            0.029538,            0.012742,             0.56214,             0.49038,             0.49728,             0.15676,            0.047754,            0.021072,             0.01378,           0.0046568,           0.0046568,           0.0046568
                 114,            0.040114,            0.029456,             0.01271,             0.56347,             0.48829,             0.49664,             0.15618,            0.047749,            0.021091,            0.013772,           0.0045875,           0.0045875,           0.0045875
                 115,             0.03998,            0.029473,            0.012679,             0.55794,             0.49517,             0.49864,             0.15681,            0.047733,            0.021111,            0.013754,           0.0045184,           0.0045184,           0.0045184
                 116,            0.039735,            0.029683,            0.012453,              0.5591,             0.49824,             0.50107,             0.15722,            0.047724,            0.021135,            0.013746,           0.0044495,           0.0044495,           0.0044495
                 117,            0.039743,            0.029431,            0.012409,             0.56308,             0.49825,             0.50261,             0.15802,            0.047712,            0.021148,            0.013755,           0.0043809,           0.0043809,           0.0043809
                 118,            0.039738,            0.029248,             0.01236,             0.55702,             0.50166,             0.50266,             0.15834,            0.047712,            0.021166,            0.013758,           0.0043126,           0.0043126,           0.0043126
                 119,            0.039241,            0.028994,            0.012125,             0.56685,             0.49346,             0.50262,             0.15925,             0.04771,            0.021189,            0.013777,           0.0042445,           0.0042445,           0.0042445
                 120,            0.039279,            0.029316,            0.012158,             0.55318,             0.50385,             0.50323,             0.15929,            0.047716,            0.021209,            0.013787,           0.0041768,           0.0041768,           0.0041768
                 121,            0.039249,            0.029296,             0.01204,             0.54677,             0.50809,             0.50258,             0.15895,            0.047716,            0.021235,            0.013794,           0.0041094,           0.0041094,           0.0041094
                 122,            0.038991,             0.02878,            0.011686,             0.56081,             0.49873,             0.50483,             0.15972,            0.047711,            0.021248,             0.01379,           0.0040424,           0.0040424,           0.0040424
                 123,            0.038778,            0.028807,            0.012019,             0.56434,             0.49887,             0.50535,             0.16037,            0.047706,            0.021267,            0.013799,           0.0039757,           0.0039757,           0.0039757
                 124,            0.038937,            0.028809,            0.011579,             0.56662,             0.49676,             0.50558,             0.16047,            0.047696,            0.021285,            0.013798,           0.0039094,           0.0039094,           0.0039094
                 125,            0.038788,            0.028653,            0.011583,             0.56484,              0.4993,             0.50686,             0.16079,            0.047693,            0.021304,            0.013785,           0.0038434,           0.0038434,           0.0038434
                 126,            0.038755,            0.028907,            0.011605,              0.5403,             0.51945,             0.50663,             0.16091,            0.047686,            0.021319,            0.013779,           0.0037779,           0.0037779,           0.0037779
                 127,            0.038573,            0.028337,             0.01133,             0.54031,             0.51776,             0.50653,             0.16096,             0.04768,            0.021338,            0.013784,           0.0037128,           0.0037128,           0.0037128
                 128,            0.038487,            0.028307,            0.011451,             0.57517,             0.49156,             0.50627,              0.1608,            0.047673,            0.021354,            0.013793,           0.0036482,           0.0036482,           0.0036482
                 129,            0.038411,            0.028508,            0.011339,             0.53678,             0.52433,             0.50688,             0.16102,            0.047665,            0.021366,            0.013804,            0.003584,            0.003584,            0.003584
                 130,            0.037981,            0.028158,            0.010955,             0.53956,             0.52401,             0.50726,             0.16102,            0.047655,            0.021379,             0.01381,           0.0035203,           0.0035203,           0.0035203
                 131,            0.037946,            0.028308,            0.011276,             0.53979,             0.52293,             0.50703,             0.16085,            0.047653,             0.02139,            0.013808,            0.003457,            0.003457,            0.003457
                 132,            0.037747,            0.028203,            0.010872,             0.53767,             0.52455,             0.50802,             0.16116,            0.047643,            0.021396,            0.013807,           0.0033943,           0.0033943,           0.0033943
                 133,            0.037593,            0.027669,            0.010822,             0.54412,             0.51803,             0.50774,             0.16142,            0.047639,            0.021409,            0.013816,           0.0033321,           0.0033321,           0.0033321
                 134,            0.037389,            0.027828,            0.010795,             0.54683,             0.51751,             0.50871,              0.1618,            0.047635,            0.021424,            0.013823,           0.0032704,           0.0032704,           0.0032704
                 135,            0.037478,            0.027931,            0.010872,             0.54052,             0.52194,             0.50772,             0.16157,             0.04763,            0.021436,            0.013826,           0.0032093,           0.0032093,           0.0032093
                 136,              0.0373,            0.027456,            0.010914,             0.54461,             0.51946,             0.50864,              0.1619,            0.047625,            0.021448,            0.013824,           0.0031488,           0.0031488,           0.0031488
                 137,            0.037401,            0.027636,            0.010616,              0.5483,             0.51722,             0.50886,             0.16257,            0.047625,            0.021462,            0.013825,           0.0030888,           0.0030888,           0.0030888
                 138,            0.037327,            0.027421,            0.010552,             0.54494,             0.52061,             0.50936,             0.16254,            0.047626,            0.021478,            0.013825,           0.0030294,           0.0030294,           0.0030294
                 139,            0.037158,            0.027623,            0.010313,             0.54539,             0.52116,             0.50934,             0.16289,            0.047622,            0.021491,            0.013826,           0.0029706,           0.0029706,           0.0029706
                 140,            0.036636,            0.027119,            0.010394,             0.55707,             0.50894,             0.50946,             0.16302,            0.047619,            0.021505,            0.013824,           0.0029125,           0.0029125,           0.0029125
                 141,            0.036889,            0.027443,            0.010275,             0.55784,             0.51048,             0.51038,             0.16341,            0.047616,            0.021524,            0.013823,            0.002855,            0.002855,            0.002855
                 142,            0.036679,            0.027453,            0.010334,             0.55861,             0.51165,             0.51088,             0.16358,            0.047616,            0.021541,            0.013823,           0.0027981,           0.0027981,           0.0027981
                 143,            0.036585,            0.026969,            0.010172,              0.5671,             0.50748,             0.51216,             0.16384,            0.047621,            0.021558,             0.01383,           0.0027419,           0.0027419,           0.0027419
                 144,             0.03637,            0.027136,            0.010213,             0.56372,             0.51002,             0.51254,             0.16415,            0.047623,            0.021573,            0.013838,           0.0026864,           0.0026864,           0.0026864
                 145,            0.036196,            0.027189,            0.010102,             0.56175,             0.51027,             0.51168,             0.16434,            0.047619,            0.021583,            0.013844,           0.0026316,           0.0026316,           0.0026316
                 146,            0.036291,            0.027012,           0.0098838,             0.55893,             0.51405,             0.51229,              0.1648,            0.047621,            0.021596,            0.013849,           0.0025775,           0.0025775,           0.0025775
                 147,            0.036106,             0.02668,             0.01001,             0.56076,             0.51272,              0.5123,             0.16446,            0.047622,            0.021609,            0.013849,           0.0025241,           0.0025241,           0.0025241
                 148,            0.036002,            0.026682,           0.0098118,             0.56411,             0.51096,             0.51245,             0.16484,            0.047624,            0.021625,            0.013853,           0.0024714,           0.0024714,           0.0024714
                 149,            0.035753,            0.026584,            0.009698,              0.5724,             0.50676,             0.51318,             0.16488,            0.047621,            0.021638,            0.013864,           0.0024195,           0.0024195,           0.0024195
                 150,            0.035663,            0.026279,           0.0096617,             0.56605,             0.51122,             0.51392,             0.16523,            0.047621,            0.021651,            0.013877,           0.0023684,           0.0023684,           0.0023684
                 151,            0.035515,            0.026301,           0.0097384,             0.56904,             0.50959,             0.51385,             0.16545,            0.047621,            0.021663,            0.013883,            0.002318,            0.002318,            0.002318
                 152,            0.035437,            0.026227,           0.0095451,             0.57512,             0.50617,             0.51496,             0.16575,            0.047624,            0.021678,            0.013894,           0.0022684,           0.0022684,           0.0022684
                 153,            0.035382,            0.026231,           0.0093591,             0.57284,             0.50727,             0.51547,             0.16596,            0.047624,            0.021689,            0.013906,           0.0022196,           0.0022196,           0.0022196
                 154,            0.035271,            0.026226,           0.0095919,              0.5643,             0.51392,             0.51508,             0.16583,            0.047622,              0.0217,            0.013914,           0.0021717,           0.0021717,           0.0021717
                 155,            0.035152,            0.026192,           0.0095195,             0.56355,             0.51256,             0.51434,             0.16576,            0.047618,             0.02171,            0.013918,           0.0021245,           0.0021245,           0.0021245
                 156,            0.034725,            0.025822,           0.0093237,             0.56373,             0.51401,             0.51464,             0.16609,            0.047621,            0.021724,            0.013926,           0.0020782,           0.0020782,           0.0020782
                 157,            0.034916,            0.025602,           0.0092996,             0.56177,             0.51406,             0.51457,             0.16618,            0.047622,            0.021737,            0.013934,           0.0020327,           0.0020327,           0.0020327
