               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.058046,            0.060614,            0.023306,             0.67609,             0.52422,               0.577,             0.30831,            0.057614,            0.036072,            0.018284,           0.0056413,           0.0056413,           0.0056413
                 100,             0.05785,            0.061341,            0.023358,             0.68688,             0.52212,             0.57827,             0.30847,            0.057599,            0.036042,            0.018217,           0.0055707,           0.0055707,           0.0055707
                 101,            0.057918,            0.061302,             0.02329,             0.66792,             0.53416,             0.57899,              0.3094,            0.057568,             0.03602,            0.018205,              0.0055,              0.0055,              0.0055
                 102,            0.058285,            0.062066,            0.022715,             0.70369,             0.51775,             0.58062,             0.31002,            0.057538,            0.036008,            0.018202,           0.0054293,           0.0054293,           0.0054293
                 103,            0.057655,             0.06114,            0.022839,             0.68566,             0.52675,             0.57989,             0.31019,            0.057515,               0.036,            0.018187,           0.0053587,           0.0053587,           0.0053587
                 104,            0.057997,            0.061643,            0.022611,             0.69265,             0.52144,             0.57992,             0.31029,            0.057481,            0.035972,            0.018185,            0.005288,            0.005288,            0.005288
                 105,            0.057322,            0.060246,            0.023015,             0.66976,             0.53239,             0.58088,              0.3108,            0.057436,            0.035972,            0.018161,           0.0052174,           0.0052174,           0.0052174
                 106,            0.057644,            0.061014,            0.022768,             0.65964,             0.54141,             0.58175,             0.31168,              0.0574,            0.035957,             0.01811,           0.0051469,           0.0051469,           0.0051469
                 107,            0.057338,            0.060432,            0.022625,             0.67136,             0.53602,             0.58243,             0.31271,            0.057364,            0.035951,            0.018062,           0.0050765,           0.0050765,           0.0050765
                 108,            0.057403,            0.060823,            0.022487,             0.66132,             0.54243,             0.58257,             0.31207,             0.05733,            0.035947,            0.018053,           0.0050062,           0.0050062,           0.0050062
                 109,             0.05712,            0.060815,            0.022352,             0.68392,             0.52994,             0.58263,             0.31288,             0.05729,            0.035942,            0.018039,            0.004936,            0.004936,            0.004936
                 110,            0.057488,            0.061255,            0.022374,              0.6969,             0.52408,             0.58302,             0.31301,            0.057261,            0.035932,            0.018056,           0.0048659,           0.0048659,           0.0048659
                 111,            0.057158,            0.060642,            0.022253,             0.69069,             0.52995,             0.58421,              0.3133,            0.057227,            0.035926,            0.018034,            0.004796,            0.004796,            0.004796
                 112,            0.057149,             0.06014,            0.022072,             0.68904,             0.53066,             0.58443,             0.31369,            0.057193,            0.035914,             0.01804,           0.0047263,           0.0047263,           0.0047263
                 113,            0.057233,            0.060955,            0.022158,             0.69407,             0.52812,              0.5848,             0.31514,            0.057157,            0.035906,            0.018013,           0.0046568,           0.0046568,           0.0046568
                 114,            0.056683,             0.06021,            0.021745,             0.69462,             0.52969,             0.58535,              0.3155,            0.057133,            0.035896,            0.017989,           0.0045875,           0.0045875,           0.0045875
                 115,            0.056738,            0.060402,            0.021618,             0.69501,             0.52873,             0.58638,             0.31647,            0.057104,            0.035896,            0.017971,           0.0045184,           0.0045184,           0.0045184
                 116,            0.056967,            0.060967,            0.021601,             0.68081,             0.53885,             0.58787,               0.317,            0.057076,            0.035882,            0.017948,           0.0044495,           0.0044495,           0.0044495
